Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2017 | Agosto|Total nacional|VERD./HORT.CONGELAD|10.051,68|19.050,23|1,9|33,65|0,22|0,42||
2017 | Agosto|Total nacional|ESPINACAS|818,59|1.311,20|1,6|5,19|0,02|0,03||
2017 | Agosto|Total nacional|GUISANTES|1.736,75|3.045,75|1,75|10,39|0,04|0,07||
2017 | Agosto|Total nacional|JUDIA VERDE|1.906,36|2.502,49|1,31|8,75|0,04|0,05||
2017 | Agosto|Total nacional|COLIFLOR|179,09|295,17|1,65|1,16|0|0,01||
2017 | Agosto|Total nacional|PIMIENTOS|203,12|426,97|2,1|1,78|0|0,01||
2017 | Agosto|Total nacional|BROCOLI|496,39|798,80|1,61|2,4|0,01|0,02||
2017 | Agosto|Total nacional|MENESTRA|959,54|1.744,36|1,82|4,46|0,02|0,04||
2017 | Agosto|Total nacional|OTR.VERD/HOR.CONG.|3.751,85|8.925,51|2,38|19,42|0,08|0,2||
2017 | Agosto|Total nacional|FRUTAS CONGELADAS|85,82|438,32|5,11|0,84|0|0,01||
2017 | Septiembre|Total nacional|GUISANTES|874,90|2.059,89|2,35|7,09|0,02|0,05||
2017 | Septiembre|Total nacional|JUDIAS VERDES|1.072,55|1.613,08|1,5|4,96|0,02|0,04||
2017 | Septiembre|Total nacional|PIMIENTOS|1.262,71|5.177,06|4,1|14,46|0,03|0,11||
2017 | Septiembre|Total nacional|ESPARRAGOS|1.965,89|11.223,79|5,71|16,64|0,04|0,25||
2017 | Septiembre|Total nacional|ALCACHOFAS|948,36|4.162,88|4,39|7,02|0,02|0,09||
2017 | Septiembre|Total nacional|CHAMPIÑOSNES+SETAS|1.694,55|4.688,23|2,77|12,41|0,04|0,1||
2017 | Septiembre|Total nacional|MAIZ DULCE|1.435,39|4.414,23|3,08|13,53|0,03|0,1||
2017 | Septiembre|Total nacional|MENESTRA|382,42|733,00|1,92|2,26|0,01|0,02||
2017 | Septiembre|Total nacional|TOMATES|19.959,11|26.420,92|1,32|56,43|0,44|0,58||
2017 | Septiembre|Total nacional|TOMATE FRITO|14.515,74|20.180,53|1,39|46,78|0,32|0,44||
2017 | Septiembre|Total nacional|TOMATE NATURAL|5.443,37|6.240,39|1,15|21,84|0,12|0,14||
2017 | Septiembre|Total nacional|TOMATE N.ENTERO|813,49|1.036,45|1,27|3,37|0,02|0,02||
2017 | Septiembre|Total nacional|TOMATE N.TRITUR.|4.629,88|5.203,94|1,12|19,56|0,1|0,11||
2017 | Septiembre|Total nacional|OTRA VERD/HORT.CON|1.789,78|4.813,34|2,69|11,02|0,04|0,11||
2017 | Septiembre|Total nacional|FRUTA EN CONSERVA|6.005,26|18.189,10|3,03|33,7|0,13|0,4||
2017 | Septiembre|Total nacional|MERMELADAS,CONFIT.|2.543,06|8.857,35|3,48|21,54|0,06|0,19||
2017 | Septiembre|Total nacional|FRUTA CONS/ALMIBAR|2.980,70|7.266,38|2,44|12,8|0,07|0,16||
2017 | Septiembre|Total nacional|FRUTA ESCARCHADA|19,33|78,53|4,06|0,44|0|0||
2017 | Septiembre|Total nacional|RESTO FRUTA CONSER|462,18|1.986,84|4,3|4,63|0,01|0,04||
2017 | Septiembre|Total nacional|VERD./HORT.CONGELAD|12.660,89|24.426,88|1,93|39,33|0,28|0,54||
2017 | Septiembre|Total nacional|ESPINACAS|1.142,54|1.869,05|1,64|7,01|0,03|0,04||
2017 | Septiembre|Total nacional|GUISANTES|2.214,58|3.704,61|1,67|13,36|0,05|0,08||
2017 | Septiembre|Total nacional|JUDIA VERDE|2.934,27|4.164,85|1,42|11,3|0,06|0,09||
2017 | Septiembre|Total nacional|COLIFLOR|440,14|751,84|1,71|2,29|0,01|0,02||
2017 | Septiembre|Total nacional|PIMIENTOS|181,35|381,68|2,1|1,85|0|0,01||
2017 | Septiembre|Total nacional|BROCOLI|613,92|1.045,59|1,7|2,97|0,01|0,02||
2017 | Septiembre|Total nacional|MENESTRA|1.184,78|2.136,32|1,8|6,2|0,03|0,05||
2017 | Septiembre|Total nacional|OTR.VERD/HOR.CONG.|3.949,33|10.372,94|2,63|19,94|0,09|0,23||
2017 | Septiembre|Total nacional|FRUTAS CONGELADAS|95,61|441,51|4,62|0,74|0|0,01||
2017 | Octubre|Total nacional|GUISANTES|877,88|2.034,93|2,32|6,81|0,02|0,04||
2017 | Octubre|Total nacional|JUDIAS VERDES|1.144,25|1.722,18|1,51|5,11|0,03|0,04||
2017 | Octubre|Total nacional|PIMIENTOS|1.206,76|4.952,89|4,1|14,36|0,03|0,11||
2017 | Octubre|Total nacional|ESPARRAGOS|1.855,34|10.535,47|5,68|15,21|0,04|0,23||
2017 | Octubre|Total nacional|ALCACHOFAS|837,17|3.690,02|4,41|6,67|0,02|0,08||
2017 | Octubre|Total nacional|CHAMPIÑOSNES+SETAS|1.601,43|4.599,53|2,87|11,54|0,04|0,1||
2017 | Octubre|Total nacional|MAIZ DULCE|1.480,93|4.512,05|3,05|13|0,03|0,1||
2017 | Octubre|Total nacional|MENESTRA|374,52|770,79|2,06|2,11|0,01|0,02||
2017 | Octubre|Total nacional|TOMATES|19.859,47|27.024,46|1,36|56,91|0,44|0,59||
2017 | Octubre|Total nacional|TOMATE FRITO|14.365,31|20.625,48|1,44|47,26|0,31|0,45||
2017 | Octubre|Total nacional|TOMATE NATURAL|5.494,16|6.398,98|1,16|21,27|0,12|0,14||
2017 | Octubre|Total nacional|TOMATE N.ENTERO|769,65|1.007,49|1,31|3,73|0,02|0,02||
2017 | Octubre|Total nacional|TOMATE N.TRITUR.|4.724,52|5.391,48|1,14|18,98|0,1|0,12||
2017 | Octubre|Total nacional|OTRA VERD/HORT.CON|1.784,20|4.413,87|2,47|11,35|0,04|0,1||
2017 | Octubre|Total nacional|FRUTA EN CONSERVA|6.441,98|19.729,44|3,06|34,47|0,14|0,43||
2017 | Octubre|Total nacional|MERMELADAS,CONFIT.|2.657,55|9.329,46|3,51|22,25|0,06|0,2||
2017 | Octubre|Total nacional|FRUTA CONS/ALMIBAR|3.130,76|7.535,83|2,41|13,12|0,07|0,17||
2017 | Octubre|Total nacional|FRUTA ESCARCHADA|64,49|593,10|9,2|0,73|0|0,01||
2017 | Octubre|Total nacional|RESTO FRUTA CONSER|589,19|2.271,05|3,85|5,33|0,01|0,05||
2017 | Octubre|Total nacional|VERD./HORT.CONGELAD|11.593,31|23.646,12|2,04|36,61|0,25|0,52||
2017 | Octubre|Total nacional|ESPINACAS|1.125,23|1.910,57|1,7|7,65|0,02|0,04||
2017 | Octubre|Total nacional|GUISANTES|1.927,62|3.323,87|1,72|11,22|0,04|0,07||
2017 | Octubre|Total nacional|JUDIA VERDE|2.826,60|4.854,78|1,72|10,06|0,06|0,11||
2017 | Octubre|Total nacional|COLIFLOR|372,81|685,73|1,84|1,71|0,01|0,02||
2017 | Octubre|Total nacional|PIMIENTOS|195,07|421,84|2,16|1,99|0|0,01||
2017 | Octubre|Total nacional|BROCOLI|537,85|870,93|1,62|2,5|0,01|0,02||
2017 | Octubre|Total nacional|MENESTRA|1.224,79|2.226,03|1,82|5,36|0,03|0,05||
2017 | Octubre|Total nacional|OTR.VERD/HOR.CONG.|3.383,33|9.352,38|2,76|18,7|0,07|0,21||
2017 | Octubre|Total nacional|FRUTAS CONGELADAS|63,84|311,34|4,88|0,49|0|0,01||
2017 | Noviembre|Total nacional|GUISANTES|773,75|1.839,19|2,38|6,12|0,02|0,04||
2017 | Noviembre|Total nacional|JUDIAS VERDES|926,21|1.323,19|1,43|4,52|0,02|0,03||
2017 | Noviembre|Total nacional|PIMIENTOS|1.158,29|4.940,44|4,27|13,13|0,03|0,11||
2017 | Noviembre|Total nacional|ESPARRAGOS|1.955,39|10.849,91|5,55|15,59|0,04|0,24||
2017 | Noviembre|Total nacional|ALCACHOFAS|723,01|3.280,93|4,54|6,11|0,02|0,07||
2017 | Noviembre|Total nacional|CHAMPIÑOSNES+SETAS|1.595,58|4.633,94|2,9|11,25|0,03|0,1||
2017 | Noviembre|Total nacional|MAIZ DULCE|1.160,98|3.691,57|3,18|11,08|0,03|0,08||
2017 | Noviembre|Total nacional|MENESTRA|342,53|624,44|1,82|2,2|0,01|0,01||
2017 | Noviembre|Total nacional|TOMATES|19.319,33|25.942,55|1,34|55,8|0,42|0,57||
2017 | Noviembre|Total nacional|TOMATE FRITO|14.203,13|19.954,67|1,4|45,79|0,31|0,44||
2017 | Noviembre|Total nacional|TOMATE NATURAL|5.116,20|5.987,88|1,17|21,29|0,11|0,13||
2017 | Noviembre|Total nacional|TOMATE N.ENTERO|676,22|870,20|1,29|3,26|0,01|0,02||
2017 | Noviembre|Total nacional|TOMATE N.TRITUR.|4.439,98|5.117,68|1,15|19,1|0,1|0,11||
2017 | Noviembre|Total nacional|OTRA VERD/HORT.CON|1.526,39|3.866,10|2,53|10,61|0,03|0,08||
2017 | Noviembre|Total nacional|FRUTA EN CONSERVA|6.629,50|21.715,66|3,28|33,75|0,15|0,48||
2017 | Noviembre|Total nacional|MERMELADAS,CONFIT.|2.484,90|8.957,85|3,6|21,52|0,05|0,2||
2017 | Noviembre|Total nacional|FRUTA CONS/ALMIBAR|3.038,26|7.180,35|2,36|12,78|0,07|0,16||
2017 | Noviembre|Total nacional|FRUTA ESCARCHADA|73,06|488,99|6,69|1,19|0|0,01||
2017 | Noviembre|Total nacional|RESTO FRUTA CONSER|1.033,28|5.088,46|4,92|5,08|0,02|0,11||
2017 | Noviembre|Total nacional|VERD./HORT.CONGELAD|11.464,80|24.030,07|2,1|36,93|0,25|0,53||
2017 | Noviembre|Total nacional|ESPINACAS|1.034,61|1.748,11|1,69|6,35|0,02|0,04||
2017 | Noviembre|Total nacional|GUISANTES|2.097,49|3.491,65|1,66|11,46|0,05|0,08||
2017 | Noviembre|Total nacional|JUDIA VERDE|2.671,85|3.571,23|1,34|10,95|0,06|0,08||
2017 | Noviembre|Total nacional|COLIFLOR|303,57|2.132,91|7,03|1,72|0,01|0,05||
2017 | Noviembre|Total nacional|PIMIENTOS|128,62|269,08|2,09|1,2|0|0,01||
2017 | Noviembre|Total nacional|BROCOLI|507,05|834,53|1,65|2,36|0,01|0,02||
2017 | Noviembre|Total nacional|MENESTRA|1.277,43|2.243,09|1,76|5,66|0,03|0,05||
2017 | Noviembre|Total nacional|OTR.VERD/HOR.CONG.|3.444,18|9.739,47|2,83|19,17|0,08|0,21||
2017 | Noviembre|Total nacional|FRUTAS CONGELADAS|59,97|292,50|4,88|0,49|0|0,01||
2017 | Diciembre|Total nacional|GUISANTES|752,28|1.684,52|2,24|5,89|0,02|0,04||
2017 | Diciembre|Total nacional|JUDIAS VERDES|818,64|1.262,71|1,54|3,87|0,02|0,03||
2017 | Diciembre|Total nacional|PIMIENTOS|1.564,76|6.648,09|4,25|16,87|0,03|0,15||
2017 | Diciembre|Total nacional|ESPARRAGOS|2.969,70|16.742,41|5,64|19,92|0,07|0,37||
2017 | Diciembre|Total nacional|ALCACHOFAS|759,01|3.679,47|4,85|6,35|0,02|0,08||
2017 | Diciembre|Total nacional|CHAMPIÑOSNES+SETAS|1.522,49|4.608,90|3,03|11,52|0,03|0,1||
2017 | Diciembre|Total nacional|MAIZ DULCE|1.085,51|3.287,82|3,03|10,07|0,02|0,07||
2017 | Diciembre|Total nacional|MENESTRA|305,61|630,47|2,06|1,86|0,01|0,01||
2017 | Diciembre|Total nacional|TOMATES|18.872,94|26.114,66|1,38|55,32|0,41|0,57||
2017 | Diciembre|Total nacional|TOMATE FRITO|13.712,58|19.972,00|1,46|45,58|0,3|0,44||
2017 | Diciembre|Total nacional|TOMATE NATURAL|5.160,36|6.142,66|1,19|21,19|0,11|0,13||
2017 | Diciembre|Total nacional|TOMATE N.ENTERO|647,32|916,05|1,42|3,43|0,01|0,02||
2017 | Diciembre|Total nacional|TOMATE N.TRITUR.|4.513,03|5.226,62|1,16|18,88|0,1|0,11||
2017 | Diciembre|Total nacional|OTRA VERD/HORT.CON|1.863,67|5.251,74|2,82|11,49|0,04|0,12||
2017 | Diciembre|Total nacional|FRUTA EN CONSERVA|9.994,37|30.268,51|3,03|44,56|0,22|0,66||
2017 | Diciembre|Total nacional|MERMELADAS,CONFIT.|2.783,92|10.006,66|3,59|23,75|0,06|0,22||
2017 | Diciembre|Total nacional|FRUTA CONS/ALMIBAR|6.487,58|16.829,06|2,59|25,39|0,14|0,37||
2017 | Diciembre|Total nacional|FRUTA ESCARCHADA|221,96|1.137,51|5,12|2,73|0|0,02||
2017 | Diciembre|Total nacional|RESTO FRUTA CONSER|500,91|2.295,28|4,58|6,17|0,01|0,05||
2017 | Diciembre|Total nacional|VERD./HORT.CONGELAD|9.855,56|20.694,20|2,1|34,45|0,22|0,45||
2017 | Diciembre|Total nacional|ESPINACAS|912,98|1.469,26|1,61|6,09|0,02|0,03||
2017 | Diciembre|Total nacional|GUISANTES|1.700,94|2.874,84|1,69|9,64|0,04|0,06||
2017 | Diciembre|Total nacional|JUDIA VERDE|2.172,68|2.875,66|1,32|9,39|0,05|0,06||
2017 | Diciembre|Total nacional|COLIFLOR|238,79|457,15|1,91|1,37|0,01|0,01||
2017 | Diciembre|Total nacional|PIMIENTOS|164,98|354,09|2,15|1,41|0|0,01||
2017 | Diciembre|Total nacional|BROCOLI|512,98|913,65|1,78|2,4|0,01|0,02||
2017 | Diciembre|Total nacional|MENESTRA|1.120,37|2.321,94|2,07|5,73|0,02|0,05||
2017 | Diciembre|Total nacional|OTR.VERD/HOR.CONG.|3.031,84|9.427,61|3,11|17,86|0,07|0,21||
2017 | Diciembre|Total nacional|FRUTAS CONGELADAS|108,84|525,87|4,83|1,01|0|0,01||
2018 | Enero|Total nacional|GUISANTES|891,09|2.107,93|2,37|6,77|0,02|0,05||
2018 | Enero|Total nacional|JUDIAS VERDES|1.105,43|1.637,16|1,48|5,45|0,02|0,04||
2018 | Enero|Total nacional|PIMIENTOS|1.354,64|5.698,65|4,21|14,47|0,03|0,12||
2018 | Enero|Total nacional|ESPARRAGOS|1.864,45|9.409,73|5,05|15,26|0,04|0,21||
2018 | Enero|Total nacional|ALCACHOFAS|922,52|3.800,30|4,12|7,04|0,02|0,08||
2018 | Enero|Total nacional|CHAMPIÑOSNES+SETAS|1.738,27|4.791,35|2,76|12,01|0,04|0,1||
2018 | Enero|Total nacional|MAIZ DULCE|1.314,29|4.021,82|3,06|11,69|0,03|0,09||
2018 | Enero|Total nacional|MENESTRA|308,52|638,10|2,07|1,88|0,01|0,01||
2018 | Enero|Total nacional|TOMATES|21.375,58|29.252,51|1,37|59,84|0,47|0,64||
2018 | Enero|Total nacional|TOMATE FRITO|15.596,15|22.617,49|1,45|50,6|0,34|0,5||
2018 | Enero|Total nacional|TOMATE NATURAL|5.779,43|6.635,02|1,15|22,36|0,13|0,15||
2018 | Enero|Total nacional|TOMATE N.ENTERO|698,52|867,25|1,24|3,39|0,02|0,02||
2018 | Enero|Total nacional|TOMATE N.TRITUR.|5.080,91|5.767,76|1,14|19,99|0,11|0,13||
2018 | Enero|Total nacional|OTRA VERD/HORT.CON|2.049,82|4.989,36|2,43|12,96|0,04|0,11||
2018 | Enero|Total nacional|FRUTA EN CONSERVA|6.109,93|18.345,06|3|33,25|0,13|0,4||
2018 | Enero|Total nacional|MERMELADAS,CONFIT.|2.466,62|8.782,60|3,56|20,53|0,05|0,19||
2018 | Enero|Total nacional|FRUTA CONS/ALMIBAR|3.200,32|7.682,05|2,4|14|0,07|0,17||
2018 | Enero|Total nacional|FRUTA ESCARCHADA|72,81|588,73|8,09|0,96|0|0,01||
2018 | Enero|Total nacional|RESTO FRUTA CONSER|370,18|1.291,68|3,49|4,12|0,01|0,03||
2018 | Enero|Total nacional|VERD./HORT.CONGELAD|13.351,55|26.888,42|2,01|41,96|0,29|0,59||
2018 | Enero|Total nacional|ESPINACAS|1.175,12|1.915,22|1,63|7,99|0,03|0,04||
2018 | Enero|Total nacional|GUISANTES|2.435,62|4.234,27|1,74|13,09|0,05|0,09||
2018 | Enero|Total nacional|JUDIA VERDE|3.229,62|4.516,74|1,4|14,16|0,07|0,1||
2018 | Enero|Total nacional|COLIFLOR|332,84|580,13|1,74|1,57|0,01|0,01||
2018 | Enero|Total nacional|PIMIENTOS|250,25|529,19|2,11|2,42|0,01|0,01||
2018 | Enero|Total nacional|BROCOLI|649,17|1.079,16|1,66|3,17|0,01|0,02||
2018 | Enero|Total nacional|MENESTRA|1.482,14|2.738,27|1,85|6,59|0,03|0,06||
2018 | Enero|Total nacional|OTR.VERD/HOR.CONG.|3.796,80|11.295,43|2,97|20,54|0,08|0,25||
2018 | Enero|Total nacional|FRUTAS CONGELADAS|104,84|503,03|4,8|1,07|0|0,01||
2018 | Febrero|Total nacional|GUISANTES|765,95|1.724,88|2,25|5,23|0,02|0,04||
2018 | Febrero|Total nacional|JUDIAS VERDES|1.136,95|1.621,17|1,43|5,27|0,02|0,04||
2018 | Febrero|Total nacional|PIMIENTOS|1.142,38|4.568,68|4|12,51|0,03|0,1||
2018 | Febrero|Total nacional|ESPARRAGOS|1.427,52|7.745,95|5,43|12,6|0,03|0,17||
2018 | Febrero|Total nacional|ALCACHOFAS|733,88|3.395,59|4,63|5,6|0,02|0,07||
2018 | Febrero|Total nacional|CHAMPIÑOSNES+SETAS|1.569,26|4.327,40|2,76|10,62|0,03|0,09||
2018 | Febrero|Total nacional|MAIZ DULCE|1.063,42|3.272,04|3,08|10,32|0,02|0,07||
2018 | Febrero|Total nacional|MENESTRA|367,18|684,76|1,86|2,16|0,01|0,02||
2018 | Febrero|Total nacional|TOMATES|19.246,53|26.304,90|1,37|56,2|0,42|0,58||
2018 | Febrero|Total nacional|TOMATE FRITO|13.871,12|19.867,60|1,43|46,88|0,3|0,44||
2018 | Febrero|Total nacional|TOMATE NATURAL|5.375,41|6.437,31|1,2|20,93|0,12|0,14||
2018 | Febrero|Total nacional|TOMATE N.ENTERO|805,08|1.035,31|1,29|3,25|0,02|0,02||
2018 | Febrero|Total nacional|TOMATE N.TRITUR.|4.570,33|5.402,00|1,18|18,77|0,1|0,12||
2018 | Febrero|Total nacional|OTRA VERD/HORT.CON|1.672,10|4.386,39|2,62|10,95|0,04|0,1||
2018 | Febrero|Total nacional|FRUTA EN CONSERVA|5.587,94|16.939,23|3,03|32,42|0,12|0,37||
2018 | Febrero|Total nacional|MERMELADAS,CONFIT.|2.500,08|8.905,00|3,56|21,13|0,05|0,2||
2018 | Febrero|Total nacional|FRUTA CONS/ALMIBAR|2.616,33|6.206,72|2,37|11,39|0,06|0,14||
2018 | Febrero|Total nacional|FRUTA ESCARCHADA|45,42|161,24|3,55|0,71|0|0||
2018 | Febrero|Total nacional|RESTO FRUTA CONSER|426,11|1.666,27|3,91|4,66|0,01|0,04||
2018 | Febrero|Total nacional|VERD./HORT.CONGELAD|11.550,52|23.377,68|2,02|37,36|0,25|0,51||
2018 | Febrero|Total nacional|ESPINACAS|1.164,89|2.001,19|1,72|7,53|0,03|0,04||
2018 | Febrero|Total nacional|GUISANTES|2.184,24|3.737,74|1,71|11,85|0,05|0,08||
2018 | Febrero|Total nacional|JUDIA VERDE|2.500,08|3.403,01|1,36|10,3|0,05|0,07||
2018 | Febrero|Total nacional|COLIFLOR|301,29|492,26|1,63|1,78|0,01|0,01||
2018 | Febrero|Total nacional|PIMIENTOS|139,78|295,35|2,11|1,44|0|0,01||
2018 | Febrero|Total nacional|BROCOLI|436,94|703,52|1,61|2,22|0,01|0,02||
2018 | Febrero|Total nacional|MENESTRA|1.467,14|2.632,92|1,79|7,12|0,03|0,06||
2018 | Febrero|Total nacional|OTR.VERD/HOR.CONG.|3.356,17|10.111,70|3,01|19,11|0,07|0,22||
2018 | Febrero|Total nacional|FRUTAS CONGELADAS|144,90|686,37|4,74|1,29|0|0,02||
2018 | Marzo|Total nacional|GUISANTES|818,85|1.894,47|2,31|6,67|0,02|0,04||
2018 | Marzo|Total nacional|JUDIAS VERDES|1.055,99|1.592,38|1,51|5,28|0,02|0,03||
2018 | Marzo|Total nacional|PIMIENTOS|1.313,32|5.427,13|4,13|14,17|0,03|0,12||
2018 | Marzo|Total nacional|ESPARRAGOS|1.722,86|9.339,72|5,42|14,58|0,04|0,2||
2018 | Marzo|Total nacional|ALCACHOFAS|639,98|2.969,82|4,64|5,26|0,01|0,07||
2018 | Marzo|Total nacional|CHAMPIÑOSNES+SETAS|1.577,46|4.377,66|2,78|11,71|0,03|0,1||
2018 | Marzo|Total nacional|MAIZ DULCE|1.388,26|4.329,97|3,12|12,93|0,03|0,09||
2018 | Marzo|Total nacional|MENESTRA|354,61|715,44|2,02|2,15|0,01|0,02||
2018 | Marzo|Total nacional|TOMATES|21.486,84|29.728,89|1,38|59,72|0,47|0,65||
2018 | Marzo|Total nacional|TOMATE FRITO|15.383,66|22.532,98|1,46|50,32|0,34|0,49||
2018 | Marzo|Total nacional|TOMATE NATURAL|6.103,18|7.195,91|1,18|23,25|0,13|0,16||
2018 | Marzo|Total nacional|TOMATE N.ENTERO|739,35|991,66|1,34|3,56|0,02|0,02||
2018 | Marzo|Total nacional|TOMATE N.TRITUR.|5.363,83|6.204,25|1,16|21,04|0,12|0,14||
2018 | Marzo|Total nacional|OTRA VERD/HORT.CON|1.792,61|4.433,65|2,47|12,64|0,04|0,1||
2018 | Marzo|Total nacional|FRUTA EN CONSERVA|6.541,13|19.812,08|3,03|36,61|0,14|0,43||
2018 | Marzo|Total nacional|MERMELADAS,CONFIT.|2.880,61|10.329,06|3,59|23,45|0,06|0,23||
2018 | Marzo|Total nacional|FRUTA CONS/ALMIBAR|3.047,76|7.168,99|2,35|13,87|0,07|0,16||
2018 | Marzo|Total nacional|FRUTA ESCARCHADA|40,02|295,71|7,39|0,44|0|0,01||
2018 | Marzo|Total nacional|RESTO FRUTA CONSER|572,74|2.018,31|3,52|5,35|0,01|0,04||
2018 | Marzo|Total nacional|VERD./HORT.CONGELAD|12.472,60|24.486,16|1,96|40,2|0,27|0,54||
2018 | Marzo|Total nacional|ESPINACAS|1.203,48|1.972,61|1,64|7,38|0,03|0,04||
2018 | Marzo|Total nacional|GUISANTES|2.461,31|4.148,99|1,69|13,15|0,05|0,09||
2018 | Marzo|Total nacional|JUDIA VERDE|2.484,30|3.258,93|1,31|10,42|0,05|0,07||
2018 | Marzo|Total nacional|COLIFLOR|305,67|469,59|1,54|1,83|0,01|0,01||
2018 | Marzo|Total nacional|PIMIENTOS|178,18|375,60|2,11|1,8|0|0,01||
2018 | Marzo|Total nacional|BROCOLI|584,27|952,43|1,63|3,02|0,01|0,02||
2018 | Marzo|Total nacional|MENESTRA|1.407,74|2.520,38|1,79|6,19|0,03|0,06||
2018 | Marzo|Total nacional|OTR.VERD/HOR.CONG.|3.847,64|10.787,62|2,8|20,68|0,08|0,24||
2018 | Marzo|Total nacional|FRUTAS CONGELADAS|132,35|642,14|4,85|1|0|0,01||
2018 | Abril|Total nacional|GUISANTES|862,23|1.974,23|2,29|6,92|0,02|0,04||
2018 | Abril|Total nacional|JUDIAS VERDES|1.150,46|1.646,08|1,43|5,73|0,03|0,04||
2018 | Abril|Total nacional|PIMIENTOS|1.456,49|6.033,17|4,14|15,01|0,03|0,13||
2018 | Abril|Total nacional|ESPARRAGOS|2.017,29|11.215,68|5,56|17,08|0,04|0,25||
2018 | Abril|Total nacional|ALCACHOFAS|881,81|3.867,67|4,39|6,76|0,02|0,08||
2018 | Abril|Total nacional|CHAMPIÑOSNES+SETAS|1.465,27|4.108,45|2,8|10,91|0,03|0,09||
2018 | Abril|Total nacional|MAIZ DULCE|1.642,41|5.232,87|3,19|14,3|0,04|0,11||
2018 | Abril|Total nacional|MENESTRA|444,53|867,69|1,95|2,72|0,01|0,02||
2018 | Abril|Total nacional|TOMATES|20.996,29|28.978,20|1,38|58,97|0,46|0,64||
2018 | Abril|Total nacional|TOMATE FRITO|14.887,07|21.966,16|1,48|48,54|0,33|0,48||
2018 | Abril|Total nacional|TOMATE NATURAL|6.109,22|7.012,04|1,15|23,58|0,13|0,15||
2018 | Abril|Total nacional|TOMATE N.ENTERO|746,57|972,91|1,3|3,54|0,02|0,02||
2018 | Abril|Total nacional|TOMATE N.TRITUR.|5.362,65|6.039,13|1,13|21,22|0,12|0,13||
2018 | Abril|Total nacional|OTRA VERD/HORT.CON|1.831,53|4.912,65|2,68|12,6|0,04|0,11||
2018 | Abril|Total nacional|FRUTA EN CONSERVA|6.157,50|18.458,59|3|34,54|0,13|0,4||
2018 | Abril|Total nacional|MERMELADAS,CONFIT.|2.674,31|9.347,48|3,5|21,33|0,06|0,2||
2018 | Abril|Total nacional|FRUTA CONS/ALMIBAR|3.024,01|7.331,45|2,42|13,92|0,07|0,16||
2018 | Abril|Total nacional|FRUTA ESCARCHADA|6,55|33,24|5,08|0,2|0|0||
2018 | Abril|Total nacional|RESTO FRUTA CONSER|452,62|1.746,42|3,86|4,98|0,01|0,04||
2018 | Abril|Total nacional|VERD./HORT.CONGELAD|12.183,83|23.448,81|1,92|40,86|0,27|0,51||
2018 | Abril|Total nacional|ESPINACAS|1.061,40|1.767,60|1,67|6,99|0,02|0,04||
2018 | Abril|Total nacional|GUISANTES|2.304,27|3.911,88|1,7|12,99|0,05|0,09||
2018 | Abril|Total nacional|JUDIA VERDE|2.418,04|3.080,30|1,27|10,14|0,05|0,07||
2018 | Abril|Total nacional|COLIFLOR|347,43|600,31|1,73|1,83|0,01|0,01||
2018 | Abril|Total nacional|PIMIENTOS|219,18|462,79|2,11|1,88|0|0,01||
2018 | Abril|Total nacional|BROCOLI|565,62|911,21|1,61|2,84|0,01|0,02||
2018 | Abril|Total nacional|MENESTRA|1.376,48|2.451,33|1,78|6,23|0,03|0,05||
2018 | Abril|Total nacional|OTR.VERD/HOR.CONG.|3.891,40|10.263,40|2,64|21,22|0,09|0,22||
2018 | Abril|Total nacional|FRUTAS CONGELADAS|132,53|667,75|5,04|1,01|0|0,01||
2018 | Mayo|Total nacional|GUISANTES|917,69|2.196,50|2,39|6,9|0,02|0,05||
2018 | Mayo|Total nacional|JUDIAS VERDES|1.094,80|1.583,70|1,45|4,97|0,02|0,03||
2018 | Mayo|Total nacional|PIMIENTOS|1.253,35|5.421,27|4,33|13,94|0,03|0,12||
2018 | Mayo|Total nacional|ESPARRAGOS|1.817,59|10.273,94|5,65|16,3|0,04|0,23||
2018 | Mayo|Total nacional|ALCACHOFAS|782,83|3.596,54|4,59|6,33|0,02|0,08||
2018 | Mayo|Total nacional|CHAMPIÑOSNES+SETAS|1.448,82|4.063,49|2,8|10,5|0,03|0,09||
2018 | Mayo|Total nacional|MAIZ DULCE|1.688,58|5.238,07|3,1|15,01|0,04|0,11||
2018 | Mayo|Total nacional|MENESTRA|672,27|1.250,58|1,86|3,32|0,01|0,03||
2018 | Mayo|Total nacional|TOMATES|20.922,07|28.103,40|1,34|57,39|0,46|0,62||
2018 | Mayo|Total nacional|TOMATE FRITO|15.073,07|21.292,38|1,41|46,85|0,33|0,47||
2018 | Mayo|Total nacional|TOMATE NATURAL|5.849,00|6.811,02|1,16|22,49|0,13|0,15||
2018 | Mayo|Total nacional|TOMATE N.ENTERO|979,15|1.230,94|1,26|4,06|0,02|0,03||
2018 | Mayo|Total nacional|TOMATE N.TRITUR.|4.869,85|5.580,08|1,15|19,8|0,11|0,12||
2018 | Mayo|Total nacional|OTRA VERD/HORT.CON|2.001,96|5.253,53|2,62|14,15|0,04|0,12||
2018 | Mayo|Total nacional|FRUTA EN CONSERVA|6.606,73|19.869,39|3,01|33,8|0,14|0,44||
2018 | Mayo|Total nacional|MERMELADAS,CONFIT.|2.816,04|10.107,92|3,59|21,63|0,06|0,22||
